row,col,longitude,latitude,slope_deg,july_tmax_c,ndvi
19,21,-114.254,31.658,0.023,37.37,-0.037635764638275775
19,22,-114.21,31.658,0.298,37.37,-0.057208441391527066
19,23,-114.166,31.658,0.405,37.37,-0.051502552688620945
19,24,-114.122,31.658,0.398,37.37,-0.06029061663737585
19,25,-114.078,31.658,0.337,37.37,-0.07131444209798612
19,26,-114.034,31.658,0.391,37.37,-0.07429365120291824
19,27,-113.99,31.658,0.336,37.37,-0.054573499763366916
19,28,-113.946,31.658,0.279,37.37,-0.05837865635684814
19,29,-113.902,31.658,0.22,37.37,-0.07045659503344429
19,30,-113.858,31.658,0.223,37.37,-0.056317100468615156
19,31,-113.814,31.658,0.163,37.37,-0.03527986591239566
19,32,-113.77,31.658,0.25,37.37,-0.03266857184668507
19,33,-113.726,31.658,0.281,37.37,-0.04660519891221861
19,34,-113.682,31.658,0.665,37.37,-0.037458292679636435
19,35,-113.638,31.658,0.844,37.37,-0.057927453903859796
19,36,-113.594,31.658,1.105,37.37,-0.05253436564794617
19,37,-113.55,31.658,0.898,37.37,-0.06364564800078773
19,38,-113.506,31.658,0.771,37.37,
19,39,-113.462,31.658,1.447,37.37,
19,40,-113.418,31.658,0.934,37.37,
19,41,-113.374,31.658,0.303,37.37,
19,42,-113.33,31.658,0.514,37.37,
19,43,-113.286,31.658,0.273,37.37,
19,44,-113.242,31.658,0.505,37.37,
19,45,-113.198,31.658,0.489,37.37,
19,46,-113.154,31.658,2.749,37.37,
19,47,-113.11,31.658,5.371,37.37,
19,48,-113.066,31.658,0.587,37.37,
19,49,-113.022,31.658,0.367,37.37,
19,50,-112.978,31.658,0.459,37.37,
19,51,-112.934,31.658,0.604,37.37,
19,52,-112.89,31.658,0.869,37.37,
19,53,-112.846,31.658,1.61,37.37,
19,54,-112.802,31.658,2.586,37.37,
19,55,-112.758,31.658,4.338,37.37,
19,56,-112.714,31.658,0.744,37.37,
19,57,-112.67,31.658,0.602,37.37,
19,58,-112.626,31.658,0.605,37.37,
19,59,-112.582,31.658,0.435,37.37,
19,60,-112.538,31.658,1.073,37.37,
19,61,-112.494,31.658,0.719,37.37,
19,62,-112.45,31.658,0.343,37.37,
19,63,-112.406,31.658,0.22,37.38,
19,64,-112.362,31.658,0.256,37.426,
19,65,-112.318,31.658,0.276,37.427,
19,66,-112.274,31.658,0.514,38.098,
19,67,-112.23,31.658,0.862,39.331,0.042216936445053733
19,68,-112.186,31.658,4.796,38.781,0.051089458933403865
19,69,-112.142,31.658,2.889,38.66,0.05716719300395315
19,70,-112.098,31.658,0.918,38.811,0.053640680349234485
19,71,-112.054,31.658,0.598,38.679,0.04470711129631917
19,72,-112.01,31.658,0.594,38.611,0.055719726303387083
19,73,-111.966,31.658,0.709,38.593,0.04407841606979802
19,74,-111.922,31.658,0.859,38.608,0.03955864802437938
19,75,-111.878,31.658,0.892,38.674,0.033712561230215855
19,76,-111.834,31.658,0.607,38.751,0.04548681164082389
19,77,-111.79,31.658,0.445,38.661,0.06792512817981354
19,78,-111.746,31.658,0.844,38.322,0.04873364558800087
19,79,-111.702,31.658,1.633,37.671,0.05072564055862325
19,80,-111.658,31.658,6.781,35.987,0.05706239860634033
19,81,-111.614,31.658,3.221,34.711,0.07822769614044074
19,82,-111.57,31.658,0.992,35.347,0.09241236724475403
19,83,-111.526,31.658,0.85,35.567,0.06954243090545317
19,84,-111.482,31.658,0.7,35.827,0.06255691325975421
19,85,-111.438,31.658,0.948,36.005,0.07146333037508033
19,86,-111.394,31.658,4.468,35.869,0.05735554264038498
19,87,-111.35,31.658,3.46,35.576,0.067347402458443
19,88,-111.306,31.658,1.451,35.367,0.060218339203727655
19,89,-111.262,31.658,1.19,35.249,0.05910326425768504
19,90,-111.218,31.658,1.352,35.337,0.08034533671800444
19,91,-111.174,31.658,2.068,35.034,0.07585724974725157
19,92,-111.13,31.658,6.008,34.731,0.10128140749969898
19,93,-111.086,31.658,1.902,35.266,0.05823725307153721
19,94,-111.042,31.658,1.332,35.846,0.10999187313117473
19,95,-110.998,31.658,1.981,35.302,0.06787013591289376
19,96,-110.954,31.658,3.568,34.3,0.07294564524998882
19,97,-110.91,31.658,7.552,32.58,0.09916335317941945
19,98,-110.866,31.658,8.691,30.539,0.22233629714800962
19,99,-110.822,31.658,7.86,29.565,0.20645331291210045
19,100,-110.778,31.658,5.684,31.335,0.13698469665245253
19,101,-110.734,31.658,3.946,31.931,0.13160073115731294
19,102,-110.69,31.658,2.309,32.268,0.10050600258856981
19,103,-110.646,31.658,1.415,32.119,0.0858373140484296
19,104,-110.602,31.658,1.174,32.157,0.07379303221303862
19,105,-110.558,31.658,0.718,32.245,0.0771870530474548
19,106,-110.514,31.658,1.127,32.381,0.08263438163912701
19,107,-110.47,31.658,3.107,32.156,0.07859311776776227
19,108,-110.426,31.658,1.936,32.396,0.07480792401010233
19,109,-110.382,31.658,0.945,33.305,0.07772010299769055
19,110,-110.338,31.658,0.99,33.826,0.07265537628926035
19,111,-110.294,31.658,0.875,34.233,0.07363493804814253
19,112,-110.25,31.658,0.917,34.519,0.05563580021297969
19,113,-110.206,31.658,1.078,34.94,0.05790475263884301
19,114,-110.162,31.658,2.129,35.423,0.0876075739546337
19,115,-110.118,31.658,1.05,35.19,0.06073893128555992
19,116,-110.074,31.658,2.684,34.435,0.06400041403036755
19,117,-110.03,31.658,2.223,34.028,0.06908499501310121
19,118,-109.986,31.658,1.79,34.065,0.0701149373162413
19,119,-109.942,31.658,0.717,34.11,0.07238852300944255
19,120,-109.898,31.658,1.785,33.775,0.08093130253176697
19,121,-109.854,31.658,1.195,33.72,0.06406409691737794
19,122,-109.81,31.658,0.931,34.133,0.05904266674795842
19,123,-109.766,31.658,0.866,34.737,0.053243852322628855
19,124,-109.722,31.658,0.244,35.309,0.03851259681470712
19,125,-109.678,31.658,0.217,35.382,0.07177829256904388
19,126,-109.634,31.658,0.373,35.249,0.06671846983986783
19,127,-109.59,31.658,1.326,34.859,0.05778624513650937
19,128,-109.546,31.658,6.953,33.135,0.08900825291782365
19,129,-109.502,31.658,6.575,31.554,0.08957624497806899
19,130,-109.458,31.658,2.101,32.259,0.07968894331761366
19,131,-109.414,31.658,4.479,32.068,0.10385122342002394
19,132,-109.37,31.658,3.386,31.019,0.12244132948536281
19,133,-109.326,31.658,7.555,30.375,0.10816421125875929
19,134,-109.282,31.658,2.147,31.362,0.05628807630622687
19,135,-109.238,31.658,0.851,32.545,0.045140075040862974
19,136,-109.194,31.658,1.728,32.937,0.04593648863896498
19,137,-109.15,31.658,1.268,33.558,0.03427109597347734
19,138,-109.106,31.658,0.561,34.388,0.04351126710873385
19,139,-109.062,31.658,1.586,34.723,0.03868339694094453
19,140,-109.018,31.658,6.503,34.043,0.059497531734389444
20,0,-115.178,31.702,2.548,37.37,-0.0686011459881735
20,1,-115.134,31.702,2.76,37.37,-0.04469645855415383
20,2,-115.09,31.702,3.597,37.37,-0.04224345545421516
20,3,-115.046,31.702,1.346,37.37,-0.03739399631629401
20,4,-115.002,31.702,0.209,37.37,-0.031240025894979505
20,5,-114.958,31.702,0.014,37.37,-0.025275099506023437
20,6,-114.914,31.702,0.014,37.37,-0.025466313596171526
20,7,-114.87,31.702,0.015,37.37,-0.025818121046489426
20,8,-114.826,31.702,0.019,37.37,-0.02816627903972778
20,9,-114.782,31.702,0.03,37.37,-0.033038585230594324
20,10,-114.738,31.702,0.044,37.37,-0.04458558603515361
20,11,-114.694,31.702,0.047,37.37,-0.06250254868501946
20,12,-114.65,31.702,0.043,37.37,-0.07263720659639974
20,13,-114.606,31.702,0.0,37.37,-0.06711277214346473
20,14,-114.562,31.702,0.0,37.37,-0.0382778152138926
20,15,-114.518,31.702,0.429,37.37,-0.04433552728777792
20,16,-114.474,31.702,1.862,37.37,-0.03556624637701475
20,17,-114.43,31.702,1.899,37.37,-0.02965354367639832
20,18,-114.386,31.702,1.134,37.37,-0.02567090348923289
20,19,-114.342,31.702,0.552,37.37,-0.024892616203605434
20,20,-114.298,31.702,0.268,37.37,-0.026506915979863002
20,21,-114.254,31.702,0.183,37.37,-0.0287946571178069
20,22,-114.21,31.702,0.455,37.37,-0.033037536444207254
20,23,-114.166,31.702,0.677,37.37,-0.04964050100026557
20,24,-114.122,31.702,0.691,37.37,-0.06579967856247937
20,25,-114.078,31.702,0.505,37.37,-0.07349032716767413
20,26,-114.034,31.702,0.324,37.37,-0.06444046953477402
20,27,-113.99,31.702,0.295,37.37,-0.033884269200989164
20,28,-113.946,31.702,0.358,37.37,-0.045195946304247246
20,29,-113.902,31.702,0.159,37.37,-0.0330662464907505
20,30,-113.858,31.702,0.287,37.37,-0.028338333371401448
20,31,-113.814,31.702,0.371,37.37,-0.025829212051883627
20,32,-113.77,31.702,0.305,37.37,-0.024581735919250697
20,33,-113.726,31.702,0.479,37.37,-0.027097522401257467
20,34,-113.682,31.702,0.545,37.37,-0.029805842884817087
20,35,-113.638,31.702,0.569,37.37,-0.03307062313208504
20,36,-113.594,31.702,0.999,37.37,-0.054987339079839694
20,37,-113.55,31.702,1.827,37.37,-0.06895767665118453
20,38,-113.506,31.702,2.86,37.37,
20,39,-113.462,31.702,2.727,37.37,
20,40,-113.418,31.702,1.819,37.37,
20,41,-113.374,31.702,0.462,37.37,
20,42,-113.33,31.702,0.355,37.37,
20,43,-113.286,31.702,1.741,37.37,
20,44,-113.242,31.702,1.088,37.37,
20,45,-113.198,31.702,1.202,37.37,
20,46,-113.154,31.702,1.165,37.37,
20,47,-113.11,31.702,0.493,37.37,
20,48,-113.066,31.702,0.451,37.37,
20,49,-113.022,31.702,0.453,37.37,
20,50,-112.978,31.702,0.554,37.37,
20,51,-112.934,31.702,0.659,37.37,
20,52,-112.89,31.702,1.08,37.37,
20,53,-112.846,31.702,4.207,37.37,
20,54,-112.802,31.702,7.926,37.37,
20,55,-112.758,31.702,4.452,37.37,
20,56,-112.714,31.702,0.901,37.37,
20,57,-112.67,31.702,0.593,37.37,
20,58,-112.626,31.702,0.409,37.37,
20,59,-112.582,31.702,0.344,37.37,
20,60,-112.538,31.702,0.91,37.518,
20,61,-112.494,31.702,1.616,37.481,
20,62,-112.45,31.702,1.663,37.527,
20,63,-112.406,31.702,0.202,37.968,0.06420807663263127
20,64,-112.362,31.702,0.23,39.888,0.03767185969680999
20,65,-112.318,31.702,0.268,39.913,0.04866041010301327
20,66,-112.274,31.702,0.455,39.793,0.03575241585899597
20,67,-112.23,31.702,1.886,39.595,0.04578152048442364
20,68,-112.186,31.702,2.021,39.309,0.04270546751184253
20,69,-112.142,31.702,0.68,39.286,0.04233930267792216
20,70,-112.098,31.702,0.502,39.175,0.0382757204162695
20,71,-112.054,31.702,0.519,39.003,0.04461971700121783
20,72,-112.01,31.702,1.637,38.621,0.050405749847041124
20,73,-111.966,31.702,1.482,38.556,0.041153658886531774
20,74,-111.922,31.702,0.562,38.853,0.03412600557904892
20,75,-111.878,31.702,0.438,38.938,0.042243544489023684
20,76,-111.834,31.702,0.445,38.793,0.05260294790977905
20,77,-111.79,31.702,0.592,38.552,0.04219461764681681
20,78,-111.746,31.702,0.864,38.172,0.043336018780542274
20,79,-111.702,31.702,1.965,37.587,0.04947825004568851
20,80,-111.658,31.702,8.216,36.058,0.07145566517579005
20,81,-111.614,31.702,6.03,34.08,0.08744465181127616
20,82,-111.57,31.702,2.955,34.556,0.09034437470847628
20,83,-111.526,31.702,1.062,35.401,0.07162838030664542
20,84,-111.482,31.702,0.865,35.797,0.07069135149768896
20,85,-111.438,31.702,0.769,36.149,0.0730959275062612
20,86,-111.394,31.702,1.244,36.253,0.05776482010738368
20,87,-111.35,31.702,2.073,36.16,0.0444976448046881
20,88,-111.306,31.702,2.045,35.801,0.05663637901301938
20,89,-111.262,31.702,5.05,34.899,0.0625547804129676
20,90,-111.218,31.702,2.732,34.669,0.043206525582700765
20,91,-111.174,31.702,1.477,35.429,0.06676214205677887
20,92,-111.13,31.702,1.946,35.682,0.08515517992936127
20,93,-111.086,31.702,1.194,35.974,0.0755930937752126
20,94,-111.042,31.702,1.274,36.292,0.08698234671813437
20,95,-110.998,31.702,1.959,35.814,0.06324126343652658
20,96,-110.954,31.702,5.168,34.807,0.07217278195093284
20,97,-110.91,31.702,12.901,32.174,0.15400187084070008
20,98,-110.866,31.702,16.159,30.427,0.29980086532322825
20,99,-110.822,31.702,12.297,28.392,0.24592619366141322
20,100,-110.778,31.702,5.243,30.663,0.16168965390265785
20,101,-110.734,31.702,3.167,31.463,0.12746068044200584
20,102,-110.69,31.702,1.559,31.685,0.0965508792038186
20,103,-110.646,31.702,0.939,32.138,0.08811222428378215
20,104,-110.602,31.702,1.111,32.568,0.08986308999579723
20,105,-110.558,31.702,1.146,32.581,0.08733688493332392
20,106,-110.514,31.702,2.09,32.158,0.07814938225200367
20,107,-110.47,31.702,7.084,32.046,0.0783452296251184
20,108,-110.426,31.702,4.886,32.401,0.0826034146816521
20,109,-110.382,31.702,2.219,32.963,0.08772591757565376
20,110,-110.338,31.702,0.601,33.889,0.0819026900683535
20,111,-110.294,31.702,0.526,34.359,0.06567485706338323
20,112,-110.25,31.702,1.117,34.697,0.07063041041629957
20,113,-110.206,31.702,1.523,35.247,0.11449961854240165
20,114,-110.162,31.702,1.59,35.677,0.0982421067926152
20,115,-110.118,31.702,3.087,35.046,0.08640624253081912
20,116,-110.074,31.702,3.117,34.687,0.07659670154884242
20,117,-110.03,31.702,1.935,34.525,0.062000989798446905
20,118,-109.986,31.702,1.787,34.126,0.06343718712421045
20,119,-109.942,31.702,1.792,33.707,0.06218868024203756
20,120,-109.898,31.702,1.727,33.155,0.07389995147822681
20,121,-109.854,31.702,1.587,32.965,0.06505615439936911
20,122,-109.81,31.702,1.38,33.46,0.0557911513178355
20,123,-109.766,31.702,1.192,34.296,0.05817383582308734
20,124,-109.722,31.702,0.391,35.034,0.05612568698974463
20,125,-109.678,31.702,0.254,35.216,0.1075267722395545
20,126,-109.634,31.702,0.381,35.117,0.0890660345945526
20,127,-109.59,31.702,2.593,34.65,0.07637787952731957
20,128,-109.546,31.702,10.167,33.176,0.10053593600075075
20,129,-109.502,31.702,3.5,31.992,0.09158962608485328
20,130,-109.458,31.702,1.541,32.25,0.08311257195757075
20,131,-109.414,31.702,4.574,31.668,0.12896416411597053
20,132,-109.37,31.702,5.943,30.591,0.16666986125838829
20,133,-109.326,31.702,6.59,30.435,0.1233409111229752
20,134,-109.282,31.702,9.788,29.717,0.1255566603352
20,135,-109.238,31.702,3.436,30.675,0.07553150921926584
20,136,-109.194,31.702,5.599,31.45,0.05422505942957409
20,137,-109.15,31.702,2.868,32.786,0.051836113541002427
20,138,-109.106,31.702,0.45,34.31,0.04616822325237538
20,139,-109.062,31.702,0.997,35.004,0.04371853111761279
20,140,-109.018,31.702,6.454,34.961,0.05641949827853529
21,0,-115.178,31.746,1.137,37.37,-0.0337134196578219
21,1,-115.134,31.746,1.901,37.37,-0.018977356429223057
21,2,-115.09,31.746,2.367,37.37,-0.015364618245314604
21,3,-115.046,31.746,0.583,37.37,-0.016494082169229138
21,4,-115.002,31.746,0.248,37.37,-0.020004184797272506
21,5,-114.958,31.746,0.052,37.37,-0.014680294106454854
21,6,-114.914,31.746,0.038,37.37,-0.013268059572885595
21,7,-114.87,31.746,0.026,37.37,-0.019573733771154192
21,8,-114.826,31.746,0.027,37.37,-0.022989495605890264
21,9,-114.782,31.746,0.059,37.37,-0.025514910308023494
21,10,-114.738,31.746,0.026,37.37,-0.03820356493272012
21,11,-114.694,31.746,0.048,37.37,-0.04376476520493105
21,12,-114.65,31.746,0.126,37.37,-0.04022891793997104
21,13,-114.606,31.746,0.111,37.37,-0.03291965996159811
21,14,-114.562,31.746,0.493,37.37,-0.015784210294784846
21,15,-114.518,31.746,1.434,37.37,-0.015476112944499498
21,16,-114.474,31.746,1.532,37.37,-0.018203912212531686
21,17,-114.43,31.746,0.829,37.37,-0.01865742988043557
21,18,-114.386,31.746,0.634,37.37,-0.013726387023149367
21,19,-114.342,31.746,0.437,37.37,-0.014384004884170479
21,20,-114.298,31.746,0.228,37.37,-0.020782803073805565
21,21,-114.254,31.746,0.494,37.37,-0.02314781301876663
21,22,-114.21,31.746,0.509,37.37,-0.026197648023049913
21,23,-114.166,31.746,0.586,37.37,-0.041543244736769305
21,24,-114.122,31.746,0.563,37.37,-0.043187589498863456
21,25,-114.078,31.746,0.382,37.37,-0.03912997049104587
21,26,-114.034,31.746,0.236,37.37,-0.03015040505871533
21,27,-113.99,31.746,0.297,37.37,-0.015014154692229475
21,28,-113.946,31.746,0.313,37.37,-0.015075935468310398
21,29,-113.902,31.746,0.394,37.37,-0.020091843602505762
21,30,-113.858,31.746,0.715,37.37,-0.01657880817706875
21,31,-113.814,31.746,0.523,37.37,-0.01310359145451688
21,32,-113.77,31.746,0.191,37.37,-0.01559284729718121
21,33,-113.726,31.746,0.221,37.37,-0.02216184589479261
21,34,-113.682,31.746,0.49,37.37,-0.02322195123145703
21,35,-113.638,31.746,0.983,37.37,-0.028249601581056348
21,36,-113.594,31.746,1.975,37.37,-0.04272996197537271
21,37,-113.55,31.746,3.752,37.37,-0.04356805961179277
21,38,-113.506,31.746,6.025,37.37,
21,39,-113.462,31.746,5.026,37.37,
21,40,-113.418,31.746,2.317,37.37,
21,41,-113.374,31.746,1.023,37.37,
21,42,-113.33,31.746,0.787,37.37,
21,43,-113.286,31.746,0.991,37.37,
21,44,-113.242,31.746,2.208,37.37,
21,45,-113.198,31.746,0.388,37.37,
21,46,-113.154,31.746,0.555,37.37,
21,47,-113.11,31.746,0.523,37.37,
21,48,-113.066,31.746,0.642,37.37,
21,49,-113.022,31.746,0.695,37.37,
21,50,-112.978,31.746,2.075,37.37,
21,51,-112.934,31.746,2.507,37.37,
21,52,-112.89,31.746,3.06,37.37,
21,53,-112.846,31.746,9.051,37.37,
21,54,-112.802,31.746,7.968,37.37,
21,55,-112.758,31.746,1.722,37.37,
21,56,-112.714,31.746,0.89,37.37,
21,57,-112.67,31.746,0.569,37.641,
21,58,-112.626,31.746,0.312,37.663,
21,59,-112.582,31.746,0.765,37.651,
21,60,-112.538,31.746,3.1,39.592,
21,61,-112.494,31.746,5.812,39.113,
21,62,-112.45,31.746,1.655,39.751,
21,63,-112.406,31.746,0.191,40.0,0.07438333533778428
21,64,-112.362,31.746,0.14,40.181,0.04474088185562594
21,65,-112.318,31.746,0.226,40.13,0.03678073344912443
21,66,-112.274,31.746,0.344,39.933,0.024256324437127327
21,67,-112.23,31.746,2.094,39.705,0.03724240619116606
21,68,-112.186,31.746,0.861,39.607,0.042520350282437384
21,69,-112.142,31.746,0.462,39.569,0.03694467396155407
21,70,-112.098,31.746,0.459,39.458,0.03360076635226565
21,71,-112.054,31.746,0.482,39.293,0.038931006630977566
21,72,-112.01,31.746,3.763,38.925,0.03966518461832644
21,73,-111.966,31.746,4.059,38.863,0.051661002671802
21,74,-111.922,31.746,0.937,39.019,0.07286514257643166
21,75,-111.878,31.746,0.404,38.91,0.047294819459308635
21,76,-111.834,31.746,1.349,38.652,0.034388126961533066
21,77,-111.79,31.746,0.715,38.365,0.04070185346100877
21,78,-111.746,31.746,0.863,37.98,0.036637685936356676
21,79,-111.702,31.746,1.323,37.486,0.050848351016299656
21,80,-111.658,31.746,2.984,36.659,0.09091256303009067
21,81,-111.614,31.746,11.699,34.259,0.13616328344847092
21,82,-111.57,31.746,7.614,32.991,0.11047197509184363
21,83,-111.526,31.746,4.034,34.515,0.08550283603423506
21,84,-111.482,31.746,1.09,35.905,0.05370700757934262
21,85,-111.438,31.746,0.867,36.379,0.056156233651481556
21,86,-111.394,31.746,0.688,36.627,0.052847704838238814
21,87,-111.35,31.746,0.689,36.48,0.031165852473923877
21,88,-111.306,31.746,1.746,36.09,0.023250591371072094
21,89,-111.262,31.746,5.764,35.454,0.04729065404803165
21,90,-111.218,31.746,2.816,35.118,0.04770854697221583
21,91,-111.174,31.746,1.136,35.294,0.051428144605561235
21,92,-111.13,31.746,1.048,35.556,0.076782471373842
21,93,-111.086,31.746,0.833,35.917,0.08356413158598204
21,94,-111.042,31.746,0.905,36.509,0.0905867258023783
21,95,-110.998,31.746,1.601,36.575,0.06587410600680899
21,96,-110.954,31.746,4.111,35.982,0.0626690071502964
21,97,-110.91,31.746,8.909,34.938,0.11775784034142225
21,98,-110.866,31.746,14.75,33.394,0.18029260085184162
21,99,-110.822,31.746,14.76,31.802,0.23846062189282496
21,100,-110.778,31.746,4.913,31.024,0.1818916117871969
21,101,-110.734,31.746,2.255,31.469,0.11953181004903239
21,102,-110.69,31.746,1.739,31.949,0.11026791400453412
21,103,-110.646,31.746,1.19,32.416,0.10417912464746042
21,104,-110.602,31.746,1.004,32.862,0.10813336990670878
21,105,-110.558,31.746,1.599,32.801,0.09808639059079186
21,106,-110.514,31.746,1.294,32.268,0.08210164255321356
21,107,-110.47,31.746,2.585,31.935,0.07605608662645946
21,108,-110.426,31.746,5.571,31.688,0.0963943033155152
21,109,-110.382,31.746,2.726,32.469,0.08020599480118179
21,110,-110.338,31.746,0.945,33.797,0.07394216166149763
21,111,-110.294,31.746,0.407,34.563,0.05683121358810526
21,112,-110.25,31.746,0.669,34.994,0.030626486487825712
21,113,-110.206,31.746,1.156,35.622,0.07531406912796006
21,114,-110.162,31.746,1.117,35.766,0.05997939905618808
21,115,-110.118,31.746,1.793,35.412,0.05057967239600325
21,116,-110.074,31.746,1.106,34.964,0.05338901640627086
21,117,-110.03,31.746,1.051,34.455,0.048945188255217334
21,118,-109.986,31.746,1.238,33.974,0.058031258037453695
21,119,-109.942,31.746,1.532,33.36,0.06131900393382046
21,120,-109.898,31.746,2.93,32.64,0.07562036499820671
21,121,-109.854,31.746,3.039,31.973,0.07022750712111529
21,122,-109.81,31.746,3.138,32.949,0.05602693221344492
21,123,-109.766,31.746,1.328,34.063,0.06307044267150852
21,124,-109.722,31.746,0.505,34.797,0.08546774094397096
21,125,-109.678,31.746,0.357,35.037,0.11014773430100062
21,126,-109.634,31.746,0.53,34.9,0.06227201747750712
21,127,-109.59,31.746,1.876,34.493,0.04803396459541354
21,128,-109.546,31.746,4.245,33.756,0.07974163127569259
21,129,-109.502,31.746,3.085,33.104,0.09563534869518665
21,130,-109.458,31.746,1.643,32.652,0.10241176959411444
21,131,-109.414,31.746,5.173,31.779,0.1422727866308609
21,132,-109.37,31.746,7.87,30.695,0.22852537775815282
21,133,-109.326,31.746,6.162,30.063,0.21509449169163403
21,134,-109.282,31.746,9.442,28.785,0.2421247013314263
21,135,-109.238,31.746,6.062,29.271,0.15080366232543382
21,136,-109.194,31.746,7.017,30.498,0.07606849761364573
21,137,-109.15,31.746,8.32,31.078,0.056409295312742185
21,138,-109.106,31.746,1.401,33.289,0.04123400153689396
21,139,-109.062,31.746,0.603,35.01,0.029335479710942847
21,140,-109.018,31.746,4.032,35.466,0.0462191839978627
22,0,-115.178,31.79,4.43,37.37,-0.017725998648748287
22,1,-115.134,31.79,5.282,37.37,-0.012186274713587877
22,2,-115.09,31.79,3.079,37.37,-0.010072081052528548
22,3,-115.046,31.79,0.001,37.37,-0.010968856681737502
22,4,-115.002,31.79,0.125,37.37,-0.01325113941966405
22,5,-114.958,31.79,0.0,37.37,-0.010366644956664693
22,6,-114.914,31.79,0.0,37.37,-0.012531558731534151
22,7,-114.87,31.79,0.0,37.37,-0.019576607847462763
22,8,-114.826,31.79,0.014,37.37,-0.02042595167804711
22,9,-114.782,31.79,0.017,37.37,-0.021756663716031938
22,10,-114.738,31.79,0.027,37.37,-0.03113940124435761
22,11,-114.694,31.79,0.014,37.37,-0.023155169390669063
22,12,-114.65,31.79,0.183,37.37,-0.01858799579083468
22,13,-114.606,31.79,0.346,37.37,-0.016614117326887973
22,14,-114.562,31.79,1.549,37.37,-0.01212353055711393
22,15,-114.518,31.79,0.898,37.37,-0.009193843755782603
22,16,-114.474,31.79,0.771,37.37,-0.012091770363435627
22,17,-114.43,31.79,0.656,37.37,-0.012847871284066724
22,18,-114.386,31.79,0.543,37.37,-0.010264892683898685
22,19,-114.342,31.79,0.208,37.37,-0.013793433705811334
22,20,-114.298,31.79,0.238,37.37,-0.020948185785624754
22,21,-114.254,31.79,0.479,37.37,-0.01920354036601885
22,22,-114.21,31.79,0.807,37.37,-0.025093243937177424
22,23,-114.166,31.79,0.303,37.37,-0.028905451737796427
22,24,-114.122,31.79,0.517,37.37,-0.02199768983821897
22,25,-114.078,31.79,0.252,37.37,-0.019042468357366532
22,26,-114.034,31.79,0.221,37.37,-0.01551844164697209
22,27,-113.99,31.79,0.372,37.37,-0.011704396821298688
22,28,-113.946,31.79,0.256,37.37,-0.008833487851757636
22,29,-113.902,31.79,0.711,37.37,-0.013131907481819931
22,30,-113.858,31.79,0.745,37.37,-0.011946622008931007
22,31,-113.814,31.79,0.652,37.37,-0.010322287276425954
22,32,-113.77,31.79,0.236,37.37,-0.01518129747033261
22,33,-113.726,31.79,0.268,37.37,-0.022017234007488597
22,34,-113.682,31.79,0.946,37.37,-0.01828694147046765
22,35,-113.638,31.79,2.048,37.37,-0.029767217139274132
22,36,-113.594,31.79,2.266,37.37,-0.025106801125449416
22,37,-113.55,31.79,4.828,37.37,-0.021195340471823424
22,38,-113.506,31.79,7.211,37.37,
22,39,-113.462,31.79,7.23,37.37,
22,40,-113.418,31.79,2.444,37.37,
22,41,-113.374,31.79,0.917,37.37,
22,42,-113.33,31.79,0.795,37.37,
22,43,-113.286,31.79,0.197,37.37,
22,44,-113.242,31.79,0.249,37.37,
22,45,-113.198,31.79,0.447,37.37,
22,46,-113.154,31.79,0.707,37.37,
22,47,-113.11,31.79,0.806,37.37,
22,48,-113.066,31.79,1.665,37.37,
22,49,-113.022,31.79,1.744,37.37,
22,50,-112.978,31.79,6.324,37.37,
22,51,-112.934,31.79,4.35,37.37,
22,52,-112.89,31.79,1.703,37.37,
22,53,-112.846,31.79,6.884,37.37,
22,54,-112.802,31.79,1.55,37.695,
22,55,-112.758,31.79,0.864,37.849,
22,56,-112.714,31.79,0.656,37.845,
22,57,-112.67,31.79,0.353,39.836,
22,58,-112.626,31.79,2.475,39.907,0.04603098934274959
22,59,-112.582,31.79,2.338,39.776,0.0440616929890878
22,60,-112.538,31.79,6.908,39.56,0.06588881573388063
22,61,-112.494,31.79,4.126,39.71,0.0653968222507349
22,62,-112.45,31.79,0.483,39.909,0.04362130915119959
22,63,-112.406,31.79,0.112,40.132,0.04666610070928925
22,64,-112.362,31.79,0.142,40.178,0.04242261928262607
22,65,-112.318,31.79,0.184,40.095,0.05437133843452331
22,66,-112.274,31.79,0.239,40.006,0.037901386596224045
22,67,-112.23,31.79,0.531,39.859,0.03692338941667843
22,68,-112.186,31.79,0.353,39.727,0.03290970091239884
22,69,-112.142,31.79,0.343,39.629,0.03780750198323639
22,70,-112.098,31.79,0.328,39.581,0.04054110835835802
22,71,-112.054,31.79,0.314,39.472,0.05407288443021677
22,72,-112.01,31.79,0.965,39.299,0.04568897231180682
22,73,-111.966,31.79,1.269,39.171,0.07314902713910557
22,74,-111.922,31.79,0.364,39.025,0.046123896971591104
22,75,-111.878,31.79,0.519,38.769,0.0471356496972222
22,76,-111.834,31.79,0.754,38.552,0.0392109432725886
22,77,-111.79,31.79,0.654,38.287,0.026716138936151074
22,78,-111.746,31.79,0.783,37.895,0.03378781364938917
22,79,-111.702,31.79,1.088,37.428,0.05774033193667646
22,80,-111.658,31.79,2.415,36.724,0.08848792310107507
22,81,-111.614,31.79,14.633,34.496,0.14621324146869588
22,82,-111.57,31.79,14.643,31.924,0.15504844165958784
22,83,-111.526,31.79,9.966,34.15,0.07392148851004317
22,84,-111.482,31.79,1.237,36.106,0.03883217305140083
